DATE,open,high,low,close,Volume
2024-11-04T09:00:00Z,20168.75,20173.25,20135.75,20166,7043
2024-11-04T10:00:00Z,20165.75,20211.75,20164,20198.75,6302
2024-11-04T11:00:00Z,20198.5,20203.25,20167.25,20182.25,6389
2024-11-04T12:00:00Z,20181.5,20194.25,20100.75,20166.25,12419
2024-11-04T13:00:00Z,20166.5,20179.25,20137.25,20147,12185
2024-11-04T14:00:00Z,20147.25,20148,20013,20131.25,82722
2024-11-04T15:00:00Z,20131.25,20209.75,20119.5,20186,68709
2024-11-04T16:00:00Z,20186,20226.75,20052.75,20077,65652
2024-11-04T17:00:00Z,20077.5,20146.75,20028.75,20128.25,53095
2024-11-04T18:00:00Z,20128.5,20175.75,20084.25,20148.5,45976
2024-11-04T19:00:00Z,20148.75,20169,20122.5,20135.75,26856
2024-11-04T20:00:00Z,20136.25,20141.75,20070,20085.25,54682
2024-11-04T21:00:00Z,20085.5,20116.25,20073.25,20114.5,11353
2024-11-04T23:00:00Z,20130.75,20132,20084.75,20088,3539
2024-11-05T00:00:00Z,20087.5,20089.75,20071.5,20076,2977
2024-11-05T01:00:00Z,20076,20109,20041.75,20100,6121
2024-11-05T02:00:00Z,20099,20112.5,20080.5,20103,3470
2024-11-05T03:00:00Z,20101.75,20115.75,20096,20102.75,2241
2024-11-05T04:00:00Z,20102.5,20105.5,20082.25,20085.25,1780
2024-11-05T05:00:00Z,20085.25,20109.25,20084.75,20103,1954
2024-11-05T06:00:00Z,20102.5,20124.75,20099,20118,2038
2024-11-05T07:00:00Z,20118.25,20142.5,20112.25,20126.5,3698
2024-11-05T08:00:00Z,20127,20147.75,20101.75,20147.25,5587
2024-11-05T09:00:00Z,20146.25,20167,20136.75,20149.75,5483
2024-11-05T10:00:00Z,20149.75,20149.75,20112.75,20143.25,4665
2024-11-05T11:00:00Z,20143.25,20171.25,20143.25,20154.75,3779
2024-11-05T12:00:00Z,20154,20168,20125.75,20149.25,6234
2024-11-05T13:00:00Z,20149,20164.25,20124,20125.5,8258
2024-11-05T14:00:00Z,20125.5,20299.5,20107.5,20290.75,75529
2024-11-05T15:00:00Z,20292,20321.25,20241,20256.75,75124
2024-11-05T16:00:00Z,20257.25,20347.75,20232.5,20340.5,53201
2024-11-05T17:00:00Z,20340.75,20372.75,20327.5,20351.25,35307
2024-11-05T18:00:00Z,20351.5,20368.5,20286.5,20308.75,37897
2024-11-05T19:00:00Z,20308.5,20335,20280.5,20294.5,33243
2024-11-05T20:00:00Z,20294,20349.75,20281.5,20341,50591
2024-11-05T21:00:00Z,20341.25,20385.5,20337.5,20362.75,19912
2024-11-05T23:00:00Z,20360.5,20364.75,20335.75,20343.5,4163
2024-11-06T00:00:00Z,20343,20413.5,20323.5,20389.5,12594
2024-11-06T01:00:00Z,20388,20424.75,20378.5,20402.75,9744
2024-11-06T02:00:00Z,20400.75,20589.75,20394.25,20588.5,21575
2024-11-06T03:00:00Z,20588.5,20640.5,20561.25,20593.25,18718
2024-11-06T04:00:00Z,20594,20625,20569.5,20597.25,8236
2024-11-06T05:00:00Z,20596.25,20601.5,20457.75,20583.75,13294
2024-11-06T06:00:00Z,20585.5,20669.25,20573.75,20646.25,10279
2024-11-06T07:00:00Z,20648,20711.25,20647,20680.75,13522
2024-11-06T08:00:00Z,20679.75,20731.25,20651.5,20699.25,13279
2024-11-06T09:00:00Z,20698,20729,20663.25,20727.75,10645
2024-11-06T10:00:00Z,20727.75,20728.75,20678.25,20685,7007
2024-11-06T11:00:00Z,20684.25,20691.75,20580,20605.75,12885
2024-11-06T12:00:00Z,20608.5,20709.25,20599.25,20685.75,13588
2024-11-06T13:00:00Z,20688.25,20718.5,20660.25,20687,15741
2024-11-06T14:00:00Z,20686.75,20805.25,20644,20675.5,89911
2024-11-06T15:00:00Z,20675.5,20822,20665.5,20724.25,96676
2024-11-06T16:00:00Z,20724.25,20809,20692,20798.25,55022
2024-11-06T17:00:00Z,20798.25,20826,20778.25,20817.75,34567
2024-11-06T18:00:00Z,20817.25,20877,20810.25,20861,38050
2024-11-06T19:00:00Z,20861.5,20895.5,20848.5,20890,34296
2024-11-06T20:00:00Z,20890.25,20931,20878,20893.75,64831
2024-11-06T21:00:00Z,20894,20935.25,20885.5,20922.5,20165
2024-11-06T23:00:00Z,20923.5,20923.5,20889,20890.75,3528
2024-11-07T00:00:00Z,20891.5,20909.75,20861.5,20874,4849
2024-11-07T01:00:00Z,20874,20920.75,20866.5,20912,5262
2024-11-07T02:00:00Z,20911.25,20916.75,20895.5,20909.25,3225
2024-11-07T03:00:00Z,20909.75,20933,20904,20917,3706
2024-11-07T04:00:00Z,20917.25,20930.75,20907.75,20921.75,2387
2024-11-07T05:00:00Z,20922,20954,20916.25,20949,4311
2024-11-07T06:00:00Z,20949,20966.25,20942.75,20950.25,3619
2024-11-07T07:00:00Z,20949.5,20952,20908.25,20923.5,4983
2024-11-07T08:00:00Z,20923.25,20961,20916,20935.25,7353
2024-11-07T09:00:00Z,20934.5,20958.5,20915,20940.25,5649
2024-11-07T10:00:00Z,20941.25,20952,20932.5,20945.25,3332
2024-11-07T11:00:00Z,20945,20946.25,20924,20944.25,3939
2024-11-07T12:00:00Z,20943.25,20977.5,20941,20967.5,8118
2024-11-07T13:00:00Z,20967,20999.25,20958.25,20986.5,16144
2024-11-07T14:00:00Z,20985.5,21110.5,20982.75,21108.75,69370
2024-11-07T15:00:00Z,21109,21167.25,21086.5,21161,68932
2024-11-07T16:00:00Z,21160.75,21199,21124.25,21194,47191
2024-11-07T17:00:00Z,21194.5,21197.5,21158.75,21194.25,32378
2024-11-07T18:00:00Z,21194.75,21196.25,21151.25,21180,28963
2024-11-07T19:00:00Z,21180,21233,21159.25,21233,47273
2024-11-07T20:00:00Z,21233,21253,21204.5,21221.75,63966
2024-11-07T21:00:00Z,21221.5,21251.75,21209,21225.25,17162
2024-11-07T23:00:00Z,21224.25,21230.75,21202.5,21227.25,2902
2024-11-08T00:00:00Z,21227,21239,21220.25,21224.25,2986
2024-11-08T01:00:00Z,21224.5,21234,21215.5,21232.25,2892
2024-11-08T02:00:00Z,21231.75,21245,21218.5,21219.75,3364
2024-11-08T03:00:00Z,21219.75,21235,21219,21226.75,2231
2024-11-08T04:00:00Z,21226.25,21234.25,21222.25,21224.25,1487
2024-11-08T05:00:00Z,21224.75,21263.25,21222.75,21251.75,4209
2024-11-08T06:00:00Z,21251.5,21257,21224.25,21230.5,3018
2024-11-08T07:00:00Z,21232,21247.5,21221.5,21240,3452
2024-11-08T08:00:00Z,21239.75,21250.5,21211.25,21232.5,6347
2024-11-08T09:00:00Z,21232.5,21244,21224.75,21225.25,4433
2024-11-08T10:00:00Z,21225.25,21225.25,21130.25,21144,14020
2024-11-08T11:00:00Z,21144.25,21167,21121.75,21162,9274
2024-11-08T12:00:00Z,21162.25,21189,21158,21183.25,8493
2024-11-08T13:00:00Z,21182.75,21195,21157,21162,12646
2024-11-08T14:00:00Z,21162.5,21232.25,21156.25,21207.5,57276
2024-11-08T15:00:00Z,21207,21226.5,21161.25,21198,65187
2024-11-08T16:00:00Z,21197.75,21236.5,21170.75,21219,41284
2024-11-08T17:00:00Z,21219.5,21228.75,21196.5,21217.75,30361
2024-11-08T18:00:00Z,21217.75,21265,21214.25,21250.25,35590
2024-11-08T19:00:00Z,21250.25,21264.75,21233.75,21234.75,24378
2024-11-08T20:00:00Z,21234.25,21238.75,21208,21234,48508
2024-11-08T21:00:00Z,21234.25,21243,21223.75,21226.75,10729
2024-11-10T23:00:00Z,21249.75,21320,21249,21304.5,6424
2024-11-11T00:00:00Z,21304,21310.75,21272.75,21275.5,4766
2024-11-11T01:00:00Z,21274.5,21289.25,21258,21283.25,5882
2024-11-11T02:00:00Z,21282.5,21283.5,21262.5,21270,3602
2024-11-11T03:00:00Z,21269.25,21278,21265.75,21273.5,2159
2024-11-11T04:00:00Z,21274.5,21288.75,21274.5,21287.75,2187
2024-11-11T05:00:00Z,21287.5,21300,21286.5,21288.75,2919
2024-11-11T06:00:00Z,21289,21293.75,21283,21288,1966
2024-11-11T07:00:00Z,21287.25,21299.75,21277.75,21298,3066
2024-11-11T08:00:00Z,21298,21323.5,21283.5,21292.5,6809
2024-11-11T09:00:00Z,21291.75,21307.25,21277,21292.25,6446
2024-11-11T10:00:00Z,21292,21303.25,21271.75,21272.25,4882
2024-11-11T11:00:00Z,21272.25,21291,21268,21285.25,5027
2024-11-11T12:00:00Z,21286.25,21335.5,21285.25,21327,8850
2024-11-11T13:00:00Z,21327.5,21340.75,21287.5,21300.5,13092
2024-11-11T14:00:00Z,21301,21307.25,21163,21172.5,75634
2024-11-11T15:00:00Z,21172,21244.25,21155.25,21223.25,74674
2024-11-11T16:00:00Z,21223.25,21232.5,21190.5,21203,38458
2024-11-11T17:00:00Z,21203.25,21213,21157,21158,37479
2024-11-11T18:00:00Z,21157.75,21197.75,21098.25,21179.75,57501
2024-11-11T19:00:00Z,21180,21183,21156.25,21175.5,25903
2024-11-11T20:00:00Z,21175.25,21223.5,21169.5,21220.25,47660
2024-11-11T21:00:00Z,21220.25,21233.5,21205,21210.25,15167
2024-11-11T23:00:00Z,21221,21221,21201.25,21216.5,2673
2024-11-12T00:00:00Z,21215.25,21222.25,21197.5,21213.5,3853
2024-11-12T01:00:00Z,21213,21249.5,21210.5,21230.75,4978
2024-11-12T02:00:00Z,21230,21241.75,21190.75,21206,5540
2024-11-12T03:00:00Z,21206.75,21225,21203.75,21208.5,3558
2024-11-12T04:00:00Z,21208.5,21224.5,21201.25,21222.75,2671
2024-11-12T05:00:00Z,21222.5,21224.5,21190,21195.25,3282
2024-11-12T06:00:00Z,21195.5,21211.75,21186,21208.75,3421
2024-11-12T07:00:00Z,21209,21228.25,21180.25,21208,7452
2024-11-12T08:00:00Z,21208.5,21240.75,21196.5,21230.75,6294
2024-11-12T09:00:00Z,21230,21232,21179.5,21184.75,8298
2024-11-12T10:00:00Z,21184,21185.25,21128.5,21168,14053
2024-11-12T11:00:00Z,21169,21194,21167.5,21178.5,7535
2024-11-12T12:00:00Z,21177.75,21212.5,21176.25,21193.25,9616
2024-11-12T13:00:00Z,21193.25,21233,21181,21221.5,12849
2024-11-12T14:00:00Z,21221.75,21251.75,21181.5,21235.25,64759
2024-11-12T15:00:00Z,21234.75,21241.5,21178.25,21184.5,74822
2024-11-12T16:00:00Z,21183.75,21205.5,21143.75,21154.75,59720
2024-11-12T17:00:00Z,21154.5,21170.75,21065.25,21066.25,51032
2024-11-12T18:00:00Z,21066.5,21198,21054.75,21182,59025
2024-11-12T19:00:00Z,21181.5,21210.5,21176,21188.5,34967
2024-11-12T20:00:00Z,21188.5,21206.5,21167,21185,51195
2024-11-12T21:00:00Z,21185,21199.75,21176.75,21178,11128
2024-11-12T23:00:00Z,21178,21183.75,21142.5,21160.75,4898
2024-11-13T00:00:00Z,21161.5,21162.5,21138.5,21144.25,3075
2024-11-13T01:00:00Z,21145.25,21157.25,21133.5,21140,3093
2024-11-13T02:00:00Z,21140,21153,21132.5,21150.25,2608
2024-11-13T03:00:00Z,21149.75,21161,21145.25,21146.5,2334
2024-11-13T04:00:00Z,21147,21148.25,21132,21140,2460
2024-11-13T05:00:00Z,21140.25,21142,21116.25,21120.25,3645
2024-11-13T06:00:00Z,21120.25,21129.5,21101.25,21118.25,4768
2024-11-13T07:00:00Z,21118,21145.25,21114.75,21130,4058
2024-11-13T08:00:00Z,21131,21179.75,21120,21177.25,5619
2024-11-13T09:00:00Z,21177.75,21183.5,21163,21176.5,4943
2024-11-13T10:00:00Z,21176.75,21183.25,21148,21151.75,4308
2024-11-13T11:00:00Z,21152,21157,21125,21126.75,4730
2024-11-13T12:00:00Z,21126.75,21155.75,21114.25,21132.25,8844
2024-11-13T13:00:00Z,21131.75,21243.5,21119.75,21173.5,28795
2024-11-13T14:00:00Z,21174.25,21200,21121.5,21140.25,65901
2024-11-13T15:00:00Z,21140.75,21141.5,21056.5,21115.5,86693
2024-11-13T16:00:00Z,21116,21176.5,21090.5,21165.5,60687
2024-11-13T17:00:00Z,21165.25,21233,21157.75,21228.5,49294
2024-11-13T18:00:00Z,21228.5,21268.5,21209,21257.25,39935
2024-11-13T19:00:00Z,21257.75,21258.25,21168.25,21182.75,55153
2024-11-13T20:00:00Z,21182.5,21220,21123.75,21158.75,65396
2024-11-13T21:00:00Z,21159,21186.25,21152.5,21166,13236
2024-11-13T23:00:00Z,21167,21175.25,21146.5,21166.5,3505
2024-11-14T00:00:00Z,21166.5,21172.75,21140.5,21152.75,2758
2024-11-14T01:00:00Z,21152.75,21153,21129.75,21133.75,4280
2024-11-14T02:00:00Z,21133.25,21135.25,21115.5,21120.25,3594
2024-11-14T03:00:00Z,21119.5,21136.5,21116.75,21127.75,3207
2024-11-14T04:00:00Z,21128.25,21151.5,21124.5,21138.5,2885
2024-11-14T05:00:00Z,21139,21143,21106.75,21121.5,3915
2024-11-14T06:00:00Z,21121.5,21125.25,21099.5,21101.25,3223
2024-11-14T07:00:00Z,21100.75,21132.5,21090.25,21129.25,4761
2024-11-14T08:00:00Z,21129.25,21174.75,21124.25,21166,8166
2024-11-14T09:00:00Z,21165.75,21190.25,21152,21153.25,7651
2024-11-14T10:00:00Z,21152.5,21183,21148.25,21163,5027
2024-11-14T11:00:00Z,21162.75,21180.5,21159.5,21177.5,4943
2024-11-14T12:00:00Z,21177.5,21183,21152.75,21155,5512
2024-11-14T13:00:00Z,21155.75,21176.75,21112.75,21134,20900
2024-11-14T14:00:00Z,21134.75,21174.75,21064,21092,74436
2024-11-14T15:00:00Z,21091.75,21138.25,21040.5,21091,76109
2024-11-14T16:00:00Z,21090.5,21140.25,21086.25,21101.25,45708
2024-11-14T17:00:00Z,21101.75,21111.75,21016.75,21083,63106
2024-11-14T18:00:00Z,21083.25,21120.75,21021.5,21027.5,43245
2024-11-14T19:00:00Z,21026.75,21090.25,21024.25,21069.25,45317
2024-11-14T20:00:00Z,21069.5,21069.5,20971.25,21008.5,94597
2024-11-14T21:00:00Z,21008.5,21013,20950.5,20981.75,18493
2024-11-14T23:00:00Z,20977.5,20981.5,20937,20950.25,5109
2024-11-15T00:00:00Z,20949.75,20956.5,20913.5,20926.75,5398
2024-11-15T01:00:00Z,20925.75,20927,20884.25,20891.75,7248
2024-11-15T02:00:00Z,20891.25,20916.75,20885.25,20915,4485
2024-11-15T03:00:00Z,20915,20924.5,20903.25,20905.5,4199
2024-11-15T04:00:00Z,20905.75,20920,20891.5,20918.75,3914
2024-11-15T05:00:00Z,20919,20929,20894.5,20899.5,3021
2024-11-15T06:00:00Z,20900,20900,20831,20869.75,9481
2024-11-15T07:00:00Z,20869,20875.25,20840.75,20845,6889
2024-11-15T08:00:00Z,20844.5,20859.75,20794.25,20832.25,13621
2024-11-15T09:00:00Z,20833,20838,20808.5,20820.5,7187
2024-11-15T10:00:00Z,20820.25,20832,20807,20827.75,5180
2024-11-15T11:00:00Z,20827.5,20856.5,20824.75,20845.25,6505
2024-11-15T12:00:00Z,20843.75,20867,20835.75,20862.75,7714
2024-11-15T13:00:00Z,20861.25,20864,20800,20811.5,17677
2024-11-15T14:00:00Z,20811.25,20818.5,20679,20690,96188
2024-11-15T15:00:00Z,20690.25,20697.5,20542.75,20561.25,115981
2024-11-15T16:00:00Z,20561.25,20590.75,20481,20495.5,82348
2024-11-15T17:00:00Z,20495.75,20513.25,20446.5,20483.75,61518
2024-11-15T18:00:00Z,20483.25,20491.5,20405.25,20429,54784
2024-11-15T19:00:00Z,20429.25,20493.75,20419.5,20460.75,52656
2024-11-15T20:00:00Z,20460.25,20513.5,20452.25,20491.75,83643
2024-11-15T21:00:00Z,20492,20522,20490,20503.25,19221
2024-11-17T23:00:00Z,20504,20568.75,20476,20568.25,9181
2024-11-18T00:00:00Z,20567.5,20629.75,20561,20628,8535
2024-11-18T01:00:00Z,20628,20630.5,20603.5,20609.5,6622
2024-11-18T02:00:00Z,20609,20628.25,20593.25,20628,4841
2024-11-18T03:00:00Z,20628.5,20641,20619.25,20629.5,3986
2024-11-18T04:00:00Z,20630.25,20657,20629.75,20649,3874
2024-11-18T05:00:00Z,20648.75,20656.75,20631.25,20639.25,3545
2024-11-18T06:00:00Z,20639.25,20652.5,20626,20648.75,3085
2024-11-18T07:00:00Z,20649.25,20649.5,20578.25,20596.25,8114
2024-11-18T08:00:00Z,20596.75,20648.25,20581,20634.5,11534
2024-11-18T09:00:00Z,20635.75,20636.5,20545,20558,17369
2024-11-18T10:00:00Z,20558,20590.5,20553,20588.5,7246
2024-11-18T11:00:00Z,20587.75,20590,20552.75,20571.75,5895
2024-11-18T12:00:00Z,20572.25,20583.5,20550.25,20557.75,8728
2024-11-18T13:00:00Z,20557.75,20564.25,20481.5,20555.5,23624
2024-11-18T14:00:00Z,20554.75,20587.5,20501,20530.25,71468
2024-11-18T15:00:00Z,20531,20695.75,20521.75,20680.75,78488
2024-11-18T16:00:00Z,20681,20724.25,20639.25,20662.25,58738
2024-11-18T17:00:00Z,20662.5,20671.25,20616.75,20661.25,42428
2024-11-18T18:00:00Z,20661.25,20668.75,20595.75,20660,40799
2024-11-18T19:00:00Z,20660,20660.5,20589.5,20638.75,41237
2024-11-18T20:00:00Z,20638.5,20653.5,20611,20631.75,48803
2024-11-18T21:00:00Z,20631.5,20649.75,20622.5,20630.5,10877
2024-11-18T23:00:00Z,20633.25,20640.25,20603.5,20622.75,3622
2024-11-19T00:00:00Z,20623.25,20652.25,20615,20626.5,5017
2024-11-19T01:00:00Z,20626.5,20642.75,20606.5,20638,3865
2024-11-19T02:00:00Z,20638,20659.25,20631.75,20656.25,4246
2024-11-19T03:00:00Z,20656.5,20689,20653.75,20678.25,4606
2024-11-19T04:00:00Z,20678.75,20697,20676.75,20682,3267
2024-11-19T05:00:00Z,20682.75,20684,20660.25,20669.25,3143
2024-11-19T06:00:00Z,20669.5,20684,20664.75,20677.25,2368
2024-11-19T07:00:00Z,20677.75,20680.25,20650.75,20673.25,3847
2024-11-19T08:00:00Z,20673.25,20688.25,20562.5,20629,15390
2024-11-19T09:00:00Z,20629,20648.25,20492.75,20540.5,26858
2024-11-19T10:00:00Z,20540.75,20594.75,20530.5,20579,13074
2024-11-19T11:00:00Z,20578.75,20587.75,20537,20579.75,9404
2024-11-19T12:00:00Z,20581,20623.5,20577,20614,13198
2024-11-19T13:00:00Z,20614.25,20621.75,20415.75,20422.25,30930
2024-11-19T14:00:00Z,20421.75,20586,20382.5,20554.25,86815
2024-11-19T15:00:00Z,20554,20657.5,20524.5,20636.75,71742
2024-11-19T16:00:00Z,20637,20700.75,20636.5,20669.5,52852
2024-11-19T17:00:00Z,20669.75,20709,20643.25,20694.75,37760
2024-11-19T18:00:00Z,20694.75,20792.5,20679.25,20784.75,42470
2024-11-19T19:00:00Z,20784.75,20792,20709.25,20739.75,48085
2024-11-19T20:00:00Z,20739.25,20779.75,20726.75,20765.5,49326
2024-11-19T21:00:00Z,20765,20791.25,20754,20754.5,13676
2024-11-19T23:00:00Z,20762.25,20787.75,20750.25,20782.75,3909
2024-11-20T00:00:00Z,20783,20834.25,20780.75,20813.5,7454
2024-11-20T01:00:00Z,20813.25,20823.25,20776.75,20790,7364
2024-11-20T02:00:00Z,20790.5,20814.75,20785,20809.5,4236
2024-11-20T03:00:00Z,20810,20812.5,20773,20785.5,4608
2024-11-20T04:00:00Z,20786.75,20809,20784.25,20801.75,3216
2024-11-20T05:00:00Z,20802.5,20805.75,20785.25,20796,2727
2024-11-20T06:00:00Z,20796.5,20840.25,20794,20830.75,6081
2024-11-20T07:00:00Z,20830.25,20840.5,20801.5,20825.5,6921
2024-11-20T08:00:00Z,20825.25,20843.25,20794.5,20795,9300
2024-11-20T09:00:00Z,20795.5,20829,20783,20794.75,7464
2024-11-20T10:00:00Z,20794.5,20799.5,20753,20781.5,8348
2024-11-20T11:00:00Z,20781.5,20804.25,20771,20793.25,7590
2024-11-20T12:00:00Z,20793.75,20823.25,20788.5,20819.75,7021
2024-11-20T13:00:00Z,20820,20830,20785.25,20793,9035
2024-11-20T14:00:00Z,20792.75,20793.25,20613,20614,84058
2024-11-20T15:00:00Z,20614,20645,20477,20627.25,119569
2024-11-20T16:00:00Z,20626.5,20709,20548,20689,81478
2024-11-20T17:00:00Z,20688.5,20708,20580,20607.25,53997
2024-11-20T18:00:00Z,20608,20632,20556.5,20589.75,39093
2024-11-20T19:00:00Z,20589,20627.25,20558,20609,34159
2024-11-20T20:00:00Z,20609,20764.5,20594.5,20752.25,68912
2024-11-20T21:00:00Z,20751.5,20786.25,20596.5,20738.75,33600
2024-11-20T23:00:00Z,20738,20762.25,20687.5,20752.5,7581
2024-11-21T00:00:00Z,20753.75,20758.5,20644.75,20649.5,8975
2024-11-21T01:00:00Z,20650.75,20673.75,20620.25,20631.25,7666
2024-11-21T02:00:00Z,20631.25,20660,20628,20647.75,5063
2024-11-21T03:00:00Z,20648.5,20688.75,20648.5,20654.75,4826
2024-11-21T04:00:00Z,20654,20683.25,20638,20677.25,3460
2024-11-21T05:00:00Z,20677.25,20704.25,20660.75,20678.25,3879
2024-11-21T06:00:00Z,20678.5,20693,20665.25,20688.75,3293
2024-11-21T07:00:00Z,20689.75,20725,20606,20670,14337
2024-11-21T08:00:00Z,20669.75,20702.5,20635.25,20676,14344
2024-11-21T09:00:00Z,20675.5,20677,20595.25,20647,17219
2024-11-21T10:00:00Z,20646.75,20687.5,20632,20679.75,8423
2024-11-21T11:00:00Z,20679.5,20741.75,20678.25,20732,14865
2024-11-21T12:00:00Z,20731.75,20808.75,20723.25,20762,19747
2024-11-21T13:00:00Z,20761.5,20872.75,20759,20844.5,24979
2024-11-21T14:00:00Z,20844.5,20905.75,20628.25,20667,124420
2024-11-21T15:00:00Z,20667,20716,20514.25,20708.5,136170
2024-11-21T16:00:00Z,20708.5,20791.25,20688,20732.25,70985
2024-11-21T17:00:00Z,20732.75,20857,20697.5,20819.5,55355
2024-11-21T18:00:00Z,20819.5,20866,20811.75,20857,40997
2024-11-21T19:00:00Z,20856.75,20869.25,20792.25,20848.25,41133
2024-11-21T20:00:00Z,20848,20878.75,20819.25,20823.75,49682
2024-11-21T21:00:00Z,20823.25,20831,20790.5,20793.75,15342
2024-11-21T23:00:00Z,20794,20808,20758.5,20773.5,5277
2024-11-22T00:00:00Z,20774,20793,20764.5,20770,3821
2024-11-22T01:00:00Z,20773.25,20812,20772,20800,4197
2024-11-22T02:00:00Z,20799.25,20826,20793.25,20820,3013
2024-11-22T03:00:00Z,20820,20844.5,20760.25,20791,7955
2024-11-22T04:00:00Z,20790.75,20821.75,20781.5,20808.75,4638
2024-11-22T05:00:00Z,20809.75,20817.75,20762,20765.25,5235
2024-11-22T06:00:00Z,20765.75,20814,20762.5,20801.25,4120
2024-11-22T07:00:00Z,20800.75,20827.75,20787.25,20811,4940
2024-11-22T08:00:00Z,20812,20831,20784.25,20806.75,8769
2024-11-22T09:00:00Z,20806.75,20808.5,20693.75,20757,19092
2024-11-22T10:00:00Z,20758.25,20759.75,20693.25,20741,10461
2024-11-22T11:00:00Z,20741.25,20774.5,20721,20771,7255
2024-11-22T12:00:00Z,20770.25,20802.5,20768,20796.5,8651
2024-11-22T13:00:00Z,20797.25,20815.75,20775.75,20783.75,12399
2024-11-22T14:00:00Z,20784.5,20873,20770.5,20855,76751
2024-11-22T15:00:00Z,20853,20855.5,20722.25,20842.5,100310
2024-11-22T16:00:00Z,20842.75,20847.5,20743.25,20813,69967
2024-11-22T17:00:00Z,20813.75,20864.75,20797.5,20854.75,44935
2024-11-22T18:00:00Z,20854.75,20880,20825.5,20846.75,37092
2024-11-22T19:00:00Z,20847.25,20854.25,20795.5,20846.75,31023
2024-11-22T20:00:00Z,20847,20868.5,20801.75,20847.25,52552
2024-11-22T21:00:00Z,20847.25,20879.75,20840,20878.75,15147
2024-11-24T23:00:00Z,20935,20954.25,20928.5,20935.5,6930
2024-11-25T00:00:00Z,20935.75,20956.5,20934.75,20954.5,3587
2024-11-25T01:00:00Z,20954.5,20968,20950,20952.5,4433
2024-11-25T02:00:00Z,20953.25,20964.5,20952.75,20959.5,2541
2024-11-25T03:00:00Z,20959.5,20968,20951.75,20961,2534
2024-11-25T04:00:00Z,20960.5,20970.5,20958.75,20965.25,2195
2024-11-25T05:00:00Z,20965.25,20972,20958.5,20970.75,2148
2024-11-25T06:00:00Z,20971,20971,20954.25,20959,2646
2024-11-25T07:00:00Z,20958.75,20966.75,20950.25,20954.75,2749
2024-11-25T08:00:00Z,20955.5,20964,20931.5,20958.5,6437
2024-11-25T09:00:00Z,20958.25,20970.5,20945,20967.25,5033
2024-11-25T10:00:00Z,20967.75,20980.75,20962.25,20978.75,4537
2024-11-25T11:00:00Z,20978.75,20980.25,20962.75,20964.75,4227
2024-11-25T12:00:00Z,20964.75,20973,20943.75,20955,8028
2024-11-25T13:00:00Z,20955.25,21027,20943,20999,21006
2024-11-25T14:00:00Z,20998.75,21081,20918.5,20944.75,103861
2024-11-25T15:00:00Z,20944.25,20957.25,20869.25,20896,97914
2024-11-25T16:00:00Z,20895.5,20961.5,20887,20905,51764
2024-11-25T17:00:00Z,20904.75,20910.25,20780.25,20851.25,68813
2024-11-25T18:00:00Z,20851.5,20890,20842.25,20851.5,39051
2024-11-25T19:00:00Z,20851.5,20879.5,20825.5,20861.5,31235
2024-11-25T20:00:00Z,20861.5,20886.5,20835.75,20878,46624
2024-11-25T21:00:00Z,20877.75,20918,20862.75,20899.5,16299
2024-11-25T23:00:00Z,20906.25,20933.5,20800.5,20833.25,10421
2024-11-26T00:00:00Z,20835,20839.25,20785.25,20797,10662
2024-11-26T01:00:00Z,20799,20848.5,20755,20843.5,10386
2024-11-26T02:00:00Z,20842.5,20882,20842.5,20871,5452
2024-11-26T03:00:00Z,20871.75,20907.75,20865.25,20894.75,4398
2024-11-26T04:00:00Z,20894.25,20913.75,20886.25,20901.5,3678
2024-11-26T05:00:00Z,20901,20909.25,20870.25,20882.25,3649
2024-11-26T06:00:00Z,20882.5,20924.25,20881.75,20907,3527
2024-11-26T07:00:00Z,20906.5,20909.75,20875,20877.5,5113
2024-11-26T08:00:00Z,20877.5,20894,20852,20869.5,9272
2024-11-26T09:00:00Z,20870,20897,20863.75,20886.25,6874
2024-11-26T10:00:00Z,20886.25,20905.75,20861.5,20893.75,6118
2024-11-26T11:00:00Z,20894.5,20946.5,20880.25,20939,7726
